rhoc,M,R,Lambda,I
1.020737865384583625e+15,1.589453029506194603e+00,1.157105919054824383e+01,1.199965758125378557e+02,1.605269576376413543e+00
1.034351125941891375e+15,1.607156272799970864e+00,1.155232721294406240e+01,1.100961784348157266e+02,1.627209796316668955e+00
1.048351043572406625e+15,1.624859516093747125e+00,1.153268672664230543e+01,1.009596742022951332e+02,1.649021682789766352e+00
1.062770289953535875e+15,1.642562759387523608e+00,1.151208167266167592e+01,9.252876451336462083e+01,1.670686917226518853e+00
1.077637837178942500e+15,1.660266002681299868e+00,1.149045093048210120e+01,8.475587071072233414e+01,1.692186216640617191e+00
1.092992728543928125e+15,1.677969245975076129e+00,1.146772691119926257e+01,7.758109082756438113e+01,1.713497947365346885e+00
1.108876649882620000e+15,1.695672489268852390e+00,1.144383347834433629e+01,7.096017223396995632e+01,1.734598452096413057e+00
1.125335457174250375e+15,1.713375732562628873e+00,1.141868692128777774e+01,6.484511536010295174e+01,1.755461095216885425e+00
1.142424872003840000e+15,1.731078975856405133e+00,1.139219072424729085e+01,5.919311061744510027e+01,1.776056120402070615e+00
1.160206204221487000e+15,1.748782219150181394e+00,1.136423627534770908e+01,5.398416068970992399e+01,1.796349834037546778e+00
1.178750910168238250e+15,1.766485462443957877e+00,1.133469822750424782e+01,4.916364545625590665e+01,1.816303444139542478e+00
1.198144304967491250e+15,1.784188705737734137e+00,1.130343035646090222e+01,4.470631689485377080e+01,1.835872536035696001e+00
1.218484295068675500e+15,1.801891949031510398e+00,1.127026385893975124e+01,4.059096588341516565e+01,1.855005924307143284e+00
1.239888484532734500e+15,1.819595192325286881e+00,1.123499732294363973e+01,3.678626042298046173e+01,1.873642739243731814e+00
1.262500073629438000e+15,1.837298435619063142e+00,1.119739204677190259e+01,3.326439242760233839e+01,1.891711747159693591e+00
1.286492770328251500e+15,1.855001678912839402e+00,1.115715658105251151e+01,3.000093805345775166e+01,1.909126278906287499e+00
1.312082862528068500e+15,1.872704922206615663e+00,1.111393419959851414e+01,2.698078678924299112e+01,1.925781309877250269e+00
1.339547079855980500e+15,1.890408165500392146e+00,1.106727380726036536e+01,2.418297562098918263e+01,1.941544678722618267e+00
1.369243391704129500e+15,1.908111408794168407e+00,1.101659648858890250e+01,2.158621337817509911e+01,1.956248566755583118e+00
1.401649361876833500e+15,1.925814652087944667e+00,1.096113529670878606e+01,1.917433264161078554e+01,1.969671759550880585e+00
1.437426690757903500e+15,1.943517895381721150e+00,1.089983808658413977e+01,1.692640557360763154e+01,1.981513541561067626e+00
1.477538469705847250e+15,1.961221138675497411e+00,1.083119385861106565e+01,1.482596907177224743e+01,1.991345686748985377e+00
1.523486631447706000e+15,1.978924381969273671e+00,1.075288696220455265e+01,1.284933849887856994e+01,1.998517160294031703e+00
1.577822008741077750e+15,1.996627625263049932e+00,1.066101752239079303e+01,1.097392888540804989e+01,2.001940895203634163e+00
1.645584434214946750e+15,2.014330868556826637e+00,1.054799513378670284e+01,9.155107643466518397e+00,1.999519665604271301e+00
1.739958433212850750e+15,2.032034111850602898e+00,1.039425207953938113e+01,7.297344899850592093e+00,1.985898013616898439e+00
2.003038619691879000e+15,2.049737355144379158e+00,9.994225799959835399e+00,4.412044271479615531e+00,1.905618982853362731e+00
