rhoc,M,R,Lambda,I
1.364425972266322250e+15,2.216911141128504958e+00,1.185004075000010815e+01,1.041820897689982317e+01,2.712370831753502021e+00
1.372689928587092750e+15,2.218618810282097176e+00,1.183004085000010619e+01,1.017851667023793993e+01,2.708927416942900290e+00
1.380953884907863250e+15,2.220230330994928281e+00,1.181004095000010423e+01,9.950883004178983526e+00,2.705395865557314927e+00
1.389217841228633500e+15,2.221780697827070217e+00,1.179004105000010227e+01,9.726662052615402843e+00,2.701703192011154275e+00
1.397481797549404000e+15,2.223263957266992996e+00,1.177004115000010032e+01,9.510912719002572402e+00,2.697925618774665857e+00
1.405745753870174500e+15,2.224653101067961991e+00,1.175004125000009836e+01,9.304943314403988808e+00,2.694064626201556401e+00
1.414009710190945000e+15,2.225979735645513102e+00,1.173004135000009640e+01,9.103558834981397396e+00,2.689984420379368135e+00
1.422273666511715500e+15,2.227241891350932423e+00,1.172004140000009365e+01,8.909257621453631870e+00,2.685887913857469389e+00
1.430537622832485750e+15,2.228440978206363443e+00,1.170004150000009169e+01,8.722987959499501898e+00,2.681771617360455995e+00
1.438801579153256250e+15,2.229550975338554508e+00,1.168004160000008973e+01,8.538571209753927249e+00,2.677349176403411857e+00
1.447065535474026750e+15,2.230607831863203661e+00,1.166004170000008777e+01,8.363253544934892147e+00,2.672949915137920573e+00
1.455329491794797250e+15,2.231590059455291097e+00,1.164004180000008581e+01,8.193675829649480491e+00,2.668469204492550872e+00
1.463593448115567750e+15,2.232522120254465392e+00,1.162004190000008386e+01,8.028185754970193599e+00,2.663829512269518140e+00
1.471857404436338250e+15,2.233385934582392540e+00,1.160004200000008190e+01,7.868546409976863387e+00,2.659157752319917467e+00
1.480121360757108500e+15,2.234193551747190032e+00,1.158004210000007816e+01,7.714772220376508116e+00,2.654441359294863467e+00
1.488385317077879000e+15,2.234942966451106017e+00,1.157004215000007719e+01,7.563140906981052680e+00,2.649552851511072671e+00
1.496649273398649500e+15,2.235623619282849806e+00,1.155004225000007523e+01,7.418920455240007428e+00,2.644619193499637255e+00
1.504913229719420000e+15,2.236246325623875819e+00,1.153004235000007327e+01,7.277984462198674898e+00,2.639634517195752483e+00
1.513177186040190500e+15,2.236807129801520855e+00,1.151004245000007131e+01,7.140547527744321776e+00,2.634461251376230440e+00
1.521441142360960750e+15,2.237326410619186134e+00,1.149004255000006935e+01,7.008403428554595749e+00,2.629334973422281951e+00
1.529705098681731250e+15,2.237786576138879990e+00,1.148004260000006838e+01,6.880046598317093753e+00,2.624137248931499133e+00
