rhoc,M,R,Lambda,I
7.154703449220445000e+14,1.359004523204751624e+00,1.222003890000014970e+01,5.880734338984030956e+02,1.478838910598255119e+00
7.236615173374117500e+14,1.377553731086780475e+00,1.222003890000014970e+01,5.402094205804794456e+02,1.505897699270366319e+00
7.318526897527792500e+14,1.395753487914332513e+00,1.222003890000014970e+01,4.972040233886284568e+02,1.532482133378160860e+00
7.400438621681466250e+14,1.413711291123884939e+00,1.222003890000014970e+01,4.582438373684021826e+02,1.558755852714141410e+00
7.482350345835140000e+14,1.431491573324637168e+00,1.222003890000014970e+01,4.228640825129131144e+02,1.584799527401384855e+00
7.564262069988815000e+14,1.448926988144088046e+00,1.222003890000014970e+01,3.908706429568810563e+02,1.610372545182082060e+00
7.646173794142488750e+14,1.466102230400843531e+00,1.222003890000014970e+01,3.617703434721504436e+02,1.635542284016267001e+00
7.728085518296162500e+14,1.483090818925066001e+00,1.221003895000014872e+01,3.351792278312577196e+02,1.660470890702921976e+00
7.809997242449837500e+14,1.499707140975642394e+00,1.221003895000014872e+01,3.110864432845986585e+02,1.684852069634166449e+00
7.891908966603511250e+14,1.516159845437149434e+00,1.221003895000014872e+01,2.889718975548734647e+02,1.708984047314382027e+00
7.973820690757185000e+14,1.532341770627485777e+00,1.220003900000014774e+01,2.687775828638551161e+02,1.732726202830254136e+00
8.055732414910858750e+14,1.548153206181068331e+00,1.220003900000014774e+01,2.504083250378673142e+02,1.755891603017697644e+00
8.137644139064533750e+14,1.563866522068240394e+00,1.219003905000014676e+01,2.333877717357044617e+02,1.778889230742155103e+00
8.219555863218207500e+14,1.579196698251150055e+00,1.219003905000014676e+01,2.179085892599956935e+02,1.801300665459013128e+00
8.301467587371881250e+14,1.594317304058560092e+00,1.218003910000014578e+01,2.036358429463570303e+02,1.823379647650347657e+00
8.383379311525555000e+14,1.609186027291105381e+00,1.218003910000014578e+01,1.905096032193607698e+02,1.845045809479448184e+00
8.465291035679230000e+14,1.623712851585182415e+00,1.217003915000014480e+01,1.784848883352438520e+02,1.866184959193655679e+00
8.547202759832903750e+14,1.638118302894390643e+00,1.216003920000014382e+01,1.672956324163348825e+02,1.887086673896670508e+00
8.629114483986577500e+14,1.652129704319915682e+00,1.216003920000014382e+01,1.570616582864572308e+02,1.907358821096526214e+00
8.711026208140251250e+14,1.666001425013551307e+00,1.215003925000014284e+01,1.475258010881787243e+02,1.927379441004260396e+00
8.792937932293926250e+14,1.679559840982979058e+00,1.214003930000014186e+01,1.387505563749504631e+02,1.946899970775934241e+00
8.874849656447600000e+14,1.692874164771215328e+00,1.213003935000014089e+01,1.306139264235143287e+02,1.965989082358450935e+00
8.956761380601273750e+14,1.705960405952496650e+00,1.212003940000013991e+01,1.230625469590757177e+02,1.984683327556997723e+00
