rhoc,M,R,Lambda,I
1.315523702719561000e+15,2.067589938672928174e+00,1.150004250000007033e+01,1.590329714630697744e+01,2.359070896340743406e+00
1.324696170809641500e+15,2.071810193554528556e+00,1.149004255000006935e+01,1.540704327905590532e+01,2.360990475644800135e+00
1.333868638899722000e+15,2.075838743259531327e+00,1.147004265000006562e+01,1.493761732654766128e+01,2.362588446101459017e+00
1.343041106989802000e+15,2.079806030665000360e+00,1.145004275000006366e+01,1.448246551161707352e+01,2.364027553840176044e+00
1.352213575079882500e+15,2.083578945278512951e+00,1.143004285000006170e+01,1.405310291842934589e+01,2.365173423350231730e+00
1.361386043169962750e+15,2.087274503246591806e+00,1.141004295000005975e+01,1.363761207064195169e+01,2.366161145233415919e+00
1.370558511260043250e+15,2.090813582844232688e+00,1.140004300000005877e+01,1.324328086844593066e+01,2.366877897158257582e+00
1.379730979350123500e+15,2.094225832199914095e+00,1.138004310000005681e+01,1.286552828684878058e+01,2.367404464252485408e+00
1.388903447440204000e+15,2.097549039725933095e+00,1.136004320000005485e+01,1.250009065178488754e+01,2.367732944924098692e+00
1.398075915530284250e+15,2.100704916972463643e+00,1.134004330000005112e+01,1.215363322371649168e+01,2.367814601342921765e+00
1.407248383620364500e+15,2.103792429262995256e+00,1.132004340000004916e+01,1.181866589782993060e+01,2.367750997728583329e+00
1.416420851710445000e+15,2.106744652850739197e+00,1.131004345000004818e+01,1.149895071713392625e+01,2.367464937587026697e+00
1.425593319800525250e+15,2.109581491095515737e+00,1.129004355000004622e+01,1.119384814967868813e+01,2.367020269928847398e+00
1.434765787890605750e+15,2.112335392552526780e+00,1.127004365000004427e+01,1.089770990507161130e+01,2.366373542154399878e+00
1.443938255980686000e+15,2.114944108107483789e+00,1.125004375000004231e+01,1.061522545100145187e+01,2.365522326089146699e+00
1.453110724070766250e+15,2.117483290109082095e+00,1.123004385000004035e+01,1.034476807443189728e+01,2.364543012433646396e+00
1.462283192160846750e+15,2.119902892058212807e+00,1.122004390000003937e+01,1.008081176954099689e+01,2.363346797025154711e+00
1.471455660250927000e+15,2.122214233625050017e+00,1.120004400000003564e+01,9.831918308129207418e+00,2.362040701674566812e+00
1.480628128341007250e+15,2.124467704730025996e+00,1.118004410000003368e+01,9.586821465957406474e+00,2.360556600748088485e+00
1.489800596431087750e+15,2.126593592208874117e+00,1.116004420000003172e+01,9.355140154904876937e+00,2.358904742469232207e+00
1.498973064521168000e+15,2.128637192985543436e+00,1.115004425000003074e+01,9.131103769882384924e+00,2.357141963812318330e+00
1.508145532611248500e+15,2.130612813602006383e+00,1.113004435000002879e+01,8.914800683279461069e+00,2.355240340938682397e+00
1.517318000701328750e+15,2.132460377252070494e+00,1.111004445000002683e+01,8.707730485590065683e+00,2.353151173575868782e+00
1.526490468791409000e+15,2.134245806943068313e+00,1.109004455000002487e+01,8.506369181577161598e+00,2.350956018713044937e+00
1.535662936881489500e+15,2.135948442955386994e+00,1.108004460000002211e+01,8.313124388783112551e+00,2.348622534172080112e+00
1.544835404971569750e+15,2.137537642006989369e+00,1.106004470000002016e+01,8.127812486123769276e+00,2.346140810823595935e+00
1.554007873061650250e+15,2.139079752433698189e+00,1.104004480000001820e+01,7.947586646187638770e+00,2.343548152745585256e+00
1.563180341151730500e+15,2.140526043421560942e+00,1.103004485000001722e+01,7.773645471754347724e+00,2.340810413449686322e+00
