rhoc,M,R,Lambda,I
7.105674713370282500e+14,9.109285428278428576e-01,1.141004295000005975e+01,2.902921822381214042e+03,7.083528581671767466e-01
7.165012209874798750e+14,9.254403846178602677e-01,1.141004295000005975e+01,2.670231278236065009e+03,7.243900713469386687e-01
7.224349706379315000e+14,9.399682968695626251e-01,1.141004295000005975e+01,2.458466477456857319e+03,7.405610586563330378e-01
7.283687202883830000e+14,9.542054090610395667e-01,1.141004295000005975e+01,2.268982794676413050e+03,7.565168475279508975e-01
7.343024699388345000e+14,9.689236051287267726e-01,1.140004300000005877e+01,2.090561243765587278e+03,7.731315619226817315e-01
7.402362195892861250e+14,9.833796352757209203e-01,1.140004300000005877e+01,1.930436884442724704e+03,7.895627012824570912e-01
7.461699692397377500e+14,9.977349652588154427e-01,1.140004300000005877e+01,1.785001154934351916e+03,8.059836491888954235e-01
7.521037188901892500e+14,1.012397898803207186e+00,1.140004300000005877e+01,1.648992157640899904e+03,8.228692709254674664e-01
7.580374685406407500e+14,1.026767998443005814e+00,1.140004300000005877e+01,1.526978236906253414e+03,8.395313395671818446e-01
7.639712181910923750e+14,1.041203050202167191e+00,1.140004300000005877e+01,1.414508264897569461e+03,8.563708328626208344e-01
7.699049678415440000e+14,1.055751378141802199e+00,1.139004305000005779e+01,1.310411554925012751e+03,8.734516607165011548e-01
7.758387174919955000e+14,1.069989869030875340e+00,1.139004305000005779e+01,1.216606003083451924e+03,8.902649767934144309e-01
7.817724671424470000e+14,1.084423612066969689e+00,1.139004305000005779e+01,1.129271881962506995e+03,9.074203743700485214e-01
7.877062167928986250e+14,1.098828250874485102e+00,1.139004305000005779e+01,1.048919669758191276e+03,9.246402505497555158e-01
7.936399664433502500e+14,1.112935372189518768e+00,1.139004305000005779e+01,9.763730344186557204e+02,9.416055113602886939e-01
7.995737160938017500e+14,1.127284129899494891e+00,1.139004305000005779e+01,9.081641047559576236e+02,9.589445869635325748e-01
8.055074657442533750e+14,1.141537937978798656e+00,1.139004305000005779e+01,8.455477705356217939e+02,9.762710092440998189e-01
8.114412153947048750e+14,1.155489217295710302e+00,1.139004305000005779e+01,7.888542667131891903e+02,9.933254440906663651e-01
8.173749650451565000e+14,1.169717374097074769e+00,1.138004310000005681e+01,7.354110966598187815e+02,1.010813686929649124e+00
8.233087146956080000e+14,1.183807601892618466e+00,1.138004310000005681e+01,6.862578987859678818e+02,1.028213755625448034e+00
8.292424643460596250e+14,1.197593696889846182e+00,1.138004310000005681e+01,6.416167599427667483e+02,1.045329138423481297e+00
8.351762139965111250e+14,1.211623118645243746e+00,1.138004310000005681e+01,5.994514795472903188e+02,1.062830276576125055e+00
8.411099636469627500e+14,1.225545428180437657e+00,1.138004310000005681e+01,5.605226140319181241e+02,1.080284100017526505e+00
8.470437132974142500e+14,1.239161249798219400e+00,1.138004310000005681e+01,5.251642953196110284e+02,1.097439191472209918e+00
8.529774629478658750e+14,1.252934319572670541e+00,1.137004315000005583e+01,4.917775142726137574e+02,1.114860763247301323e+00
8.589112125983173750e+14,1.266668325885939472e+00,1.137004315000005583e+01,4.607557045171035952e+02,1.132314783558860505e+00
8.648449622487690000e+14,1.280107025040777113e+00,1.137004315000005583e+01,4.324918646041243164e+02,1.149485290957707129e+00
8.707787118992205000e+14,1.293557388196805213e+00,1.137004315000005583e+01,4.059887201194213731e+02,1.166715957227860923e+00
8.767124615496721250e+14,1.307089219119986545e+00,1.137004315000005583e+01,3.810968238940445758e+02,1.184136796155025317e+00
8.826462112001236250e+14,1.320312036563763725e+00,1.136004320000005485e+01,3.583326237165438783e+02,1.201226331104664924e+00
8.885799608505752500e+14,1.333399966087510657e+00,1.136004320000005485e+01,3.372378407418426605e+02,1.218210979929052584e+00
8.945137105010267500e+14,1.346715263037743693e+00,1.136004320000005485e+01,3.171046875820236437e+02,1.235548481007372246e+00
9.004474601514783750e+14,1.359728982280137277e+00,1.136004320000005485e+01,2.986580417633639968e+02,1.252563846229240330e+00
9.063812098019298750e+14,1.372439463143783511e+00,1.135004325000005387e+01,2.817224586297954829e+02,1.269232696436500829e+00
9.123149594523815000e+14,1.385486375368724099e+00,1.135004325000005387e+01,2.654065477284246413e+02,1.286411267834088878e+00
9.182487091028330000e+14,1.398278723426642056e+00,1.135004325000005387e+01,2.503636331723750459e+02,1.303305991434878353e+00
9.241824587532846250e+14,1.410776272243468465e+00,1.135004325000005387e+01,2.365265136226720699e+02,1.319870842784394593e+00
9.301162084037361250e+14,1.423317907427796625e+00,1.134004330000005112e+01,2.234153443226175000e+02,1.336524135399794755e+00
9.360499580541877500e+14,1.435874162774604335e+00,1.134004330000005112e+01,2.110756934521111816e+02,1.353266158072917502e+00
9.419837077046392500e+14,1.448125671098319245e+00,1.134004330000005112e+01,1.997067493182048850e+02,1.369639378464941659e+00
9.479174573550908750e+14,1.460146016578858674e+00,1.133004335000005014e+01,1.891600468156748889e+02,1.385751086720651726e+00
9.538512070055423750e+14,1.472452145656687472e+00,1.133004335000005014e+01,1.789614896391738341e+02,1.402293540147957929e+00
9.597849566559940000e+14,1.484456944409611401e+00,1.133004335000005014e+01,1.695519191100123635e+02,1.418462794951310002e+00
9.657187063064455000e+14,1.496185259628412423e+00,1.132004340000004916e+01,1.608669055492504185e+02,1.434311436370629966e+00
9.716524559568971250e+14,1.507957596320595783e+00,1.132004340000004916e+01,1.525843928199135746e+02,1.450239908058746474e+00
9.775862056073486250e+14,1.519718345319040376e+00,1.131004345000004818e+01,1.447460979793928857e+02,1.466191922527230185e+00
9.835199552578002500e+14,1.531196160698204745e+00,1.131004345000004818e+01,1.374919796231201303e+02,1.481790383696210300e+00
