energy_densityc2,pressurec2,baryon_density
6553110595004.67,10143658640.6057,6489247086892.13
6705773584256.01,10405966629.867,6640000016600
6857795644537.71,10662381032.5658,6790139949093.98
7013235400668.63,10919549057.0814,6943674760996.55
7172170628893.95,11177672680.1744,7100681215404.65
7334680933332.23,11436988753.6104,7261237811139.11
7500847790964.01,11697769662.1801,7425424821991.75
7670754597787.7,11960324023.4716,7593324336860.12
7844486716173.34,12224997450.4909,7765020300789.46
8022131523446.36,12492173399.165,7940598556943.11
8203778461737.62,12762274123.7484,8120146889521.52
8389519089131.12,13035761764.1947,8303755067651.97
8579447132146.93,13313139590.7153,8491514890270.48
8773658539596.52,13594953432.041,8683520232018.89
8972251537846.34,13881793315.3619,8879867090179.43
9175326687530.15,14174295347.627,9080653632670.72
9382986941748.97,14473143869.8183,9285980247128.83
9595337705801.38,14779073918.091,9495949591098.52
9812486898483.86,15092874028.2924,9710666643358.97
10034545015007.5,15415389423.4248,9930238756410.28
10261625191573.7,15747525627.1581,10154775710146.6
10493843271656.8,16090252550.5966,10384389766743.2
10731317874039.7,16444609104.2492,10619195726784.1
10974170462651.8,16811708392.6272,10859310986659.7
11222525418259.7,17192743555.2102,11104855597261
11476510112062.7,17588994324.7974,11355952324001.9
11736254981245.9,18001834382.6272,11612726708198.9
12001893606545.2,18432739599.2735,11875307129837.6
12273562791881.8,18883297261.3757,12143824871759.6
12551402646124.7,19355216396.9616,12418414185299.7
12835556667038.5,19850339326.6977,12699212357408.4
13126171827481.3,20370654585.152,12986359779291.1
13423398663914,20918311375.3896,13280000016600
13729661667819.9,21503515141.9286,13582537829008.2
14042917990785.5,22126941507.5687,13891967895017.4
14363327476807.9,22789095710.4436,14208447230239.5
14691053627518.3,23490445626.9932,14532136427331.4
15026263685984.5,24231403001.5447,14863199737485.5
15369128722437.7,25012303511.296,15201805153776.4
15719823721965.6,25833385617.6856,15548124496406.6
16078527674216.6,26694768182.8315,15902333499894.1
16445423665165.5,27596426861.0233,16264611902245.7
16820698970981.4,28538169310.4016,16635143536163.1
17204545154052.4,29519609309.2712,17014116422325.4
17597158161213.1,30540139905.0039,17401722864797.8
17998738424226.5,31598905771.2711,17798159548613.2
18409490962571.5,32694775001.1554,18203627639576.9
18829625488590.8,33826310619.2644,18618332886345.5
19259356515051.5,34991742154.6885,19042485724830.5
19698903465174.6,36188937677.8123,19476301384981.3
20148490785190,37415376766.5016,19920000000000
20600165721785.3,38657731223.8525,20365731141972.2
21061977223554.7,39949037927.0354,20821435991320
21534152944524.4,41290527755.8753,21287337720331.7
22016925653413.7,42683410395.114,21763664495012
22510533348547.1,44128867577.3146,22250649586822.3
23015219375347.1,45628045809.4663,22748531486920.5
23531232546466.3,47182048570.4058,23257554022957.4
24058827264614,48791927968.8267,23777966478486.2
24598263648146.6,50458675854.7182,24310023715044
25149807659474.5,52183214380.5297,24853986296965.5
25713731236353.2,53966386012.3432,25410120618989
26290312426124.5,55808942995.7501,25978699036717.5
26879835522970,57711536286.0648,26560000000000
27487687652652.3,59695139934.5902,27159331248888.5
28109303010492.5,61749514827.0702,27772186516824.3
28744993446810.2,63876911772.9945,28398870975766
29395077878858.2,66079631197.2382,29039696683933.5
30059882450898.1,68360022610.2486,29694982741197.2
30739740697901.2,70720483934.2903,30365055447974.4
31434993712953.2,73163460676.4817,31050248467711.1
32145990318444.7,75691444939.0795,31750902993029.2
32873087241140,78306974257.2691,32467367915625.3
33616649291200.1,81012630254.437,33200000000000
34393452936989.8,83872710370.3243,33965322257319.4
35188231751353.2,86834803618.9116,34748286627817.9
36001402014387.6,89902586467.5939,35549299795287.3
36833389648887.9,93079869269.5707,36368777818343.1
37684630443635.5,96370601190.9288,37207146346532.3
38555570281847.6,99778875320.9426,38064840841422
39446665374915.9,103308933972.512,38942306802785.3
40358382501550.4,106965174179.862,39840000000000.1
41259390296261.4,110622001533.048,40727069042113.6
42180543569036.7,114404851872.574,41633889376533.5
43122293213167.8,118318441635.943,42560900781370.5
44085100219427.6,122367686896.667,43508552826742.5
45069435902222,126557712786.435,44477305092800.9
46075782130797.3,130893863401.542,45467627392612
47104631565629.9,135381712220.503,46480000000000.1
48167778258088.1,140076272492.867,47526019720325.9
49254959012440.9,144936082288.385,48595579829105.2
50366717892839.7,149967766585.721,49689210096358
51503611293023,155178264609.016,50807452214434.7
52666208215963.1,160574846590.196,51950860066324.1
53855090559860,166165131507.361,53120000000000.1
54926053090038.5,171262114358.765,54173074854530.4
56018349865665.5,176519425523.743,55247026340258.6
57132406620447.3,181942989486.917,56342268324944.2
58268657598662,187538994363.765,57459222881047.3
59427545725585.3,193313905047.388,58598320448383
60609522781340.3,199274477072.018,59760000000000.1
61904521962735,205885812171.964,61032630290984.3
63227242269318.5,212724990120.257,62332362119075.5
64578278447865.6,219801435440.645,63659772630141.9
65958238038851.6,227125044713.808,65015451260768.8
67367741652489.9,234706212990.288,66400000000000.1
68668773554907.2,241793690302.359,67677859799032.8
69994981955545,249106215411.515,68980311852071.2
71346855421748.4,256652464484.802,70307829434006.7
72724892036008.4,264441518120.78,71660894927846.5
74129599582089.9,272482882355.645,73040000000000.1
75765844323400.1,281978303369.172,74646234491350.4
77438283832380.9,291826440795.906,76287791946025.1
79147721544811.6,302043314185.579,77965449157042.1
80894978815420,312645818978.372,79680000000000.1
82536419227641.4,322753271907.033,81290510700846.6
84211243615513.4,333213026101.164,82933573418730.9
85920133764739,344040096036.721,84609846102595.5
87663785466961,355250261286.613,86320000000000.1
89309763315124.8,365983780607.69,87934156601871
90986723184374.1,377070679486.022,89578497419860.9
92695251123797.7,388525131350.328,91253586889230.3
94435944348730,400361983997.655,92960000000000.1
96642333024460.9,415608521616.552,95122631488400.9
98900411040570,431495293737.427,97335574669515.3
101211396384460,448054915338.762,99600000000000.1
103422176195006,464183651340.323,101765892621864
105681386593052,480958122379.623,103978884549445
107990095625940,498409423048.011,106240000000000
110204854525826,515447268359.592,108408759506925
112465176780824,533137888226.766,110621791583493
114772006866101,551511066919.304,112880000000000
116990404151233,569486604177.914,115051299574921
119251822624901,588123259081.265,117264365112316
121557103848820,607449679730.398,119520000000000
123778855345356,626417239250.028,121693565706249
126041358859821,646056904196.437,123906659423537
128345369070020,666318686448.862,126160000000000
130571353576291,686400011543.295,128335599954989
132836090920261,707092846476.967,130548717626879
135136790992920,727491304017.202,132800000000000
138192785877262,752869660328.362,135796656244442
141312747225256,777265242355.539,138860932584121
144499238276326,801130787144.641,141994354878830
147754963945233,824991702078.29,145198483419668
151082777617942,849444451958.528,148474913705986
154485688349828,875158860926.4,151825277239872
157966868496205,902885278840.448,155251242338555
161529661807374,933467664554.731,158754514965146
165177592022607,967863862596.357,162336839578127
168914372000000,1007174732834.48,166000000000000
172761177006277,1053019890728.81,169765703341269
176698259399918,1105954152434.97,173616831511781
180727690451896,1166307394325.5,177555322370361
184851585601319,1234442461009.98,181583157736085
189072105250472,1310741808050.9,185702364385512
193391455568462,1395592062894.36,189915015072548
197811889303267,1489365976281.03,194223229571439
202335706602071,1592401307102.38,198629175743421
206965255839667,1704976283838.18,203135070627580
211702934454805,1827281426437.41,207743181556443
216551189794246,1959387704107.57,212455827296882
221512519964320,2101211255582.25,217275379216905
226589474689776,2252475214654.8,222204262478907
231784656179661,2412669566004.79,227244957259998
237100719999999,2581010398854.17,232400000000000
242641870371752,2763644081485.49,237770706491996
248313866257449,2961843863216.28,243265528682027
254120498685827,3176917375833.35,248887334853161
260065696555389,3410275051167.06,254639059573779
266153532194647,3663436280466.02,260523705229410
272388227166847,3938035626539.13,266544343589971
278774158331369,4235829025483,272704117413222
285315864174269,4558699902638.64,279006242085276
292018051421398,4908665113991.22,285454007299024
298885601948057,5287880609525.78,292050778771344
305923580000000,5698646699099.28,298800000000000
312959740580094,6133331707305.89,305537095630409
320164525207057,6605458691193.84,312426093729137
327542701166492,7118553831337.17,319470419267585
335099196555856,7676500605962.18,326673574440585
342839106343328,8283578330430.55,334039140407567
350767698676425,8944505088376.99,341570779072979
358890421451669,9664485580139.98,349272234906875
367212909157089,10449264479908.6,357147336806522
375740990000000,11305185967362.8,365200000000001
383916093026086,12184715242165.7,372906198439667
392276050262682,13151807248300.2,380775007762113
400828142903796,14209885299398.3,388809859269999
409580014548099,15361495701843.4,397014256670967
418539688758032,16607984751852.9,405391777605478
427715587648560,17949137390641.3,413946075206892
437116551575736,19382783514853.9,422680879694473
446751860000003,20904382128811.4,431600000000001
456415344640886,22480236716332.2,440513993000191
466309805698761,24153383621628,449612089965180
476443606652616,25935229041223,458898093261636
486825484294599,27839322381820.4,468375883787899
497464566268415,29881689674027.6,478049422595924
508370389560180,32081230334467.8,487922752546722
519552920000002,34460193145291.6,498000000000001
531255423379351,37082984093184.4,508497653461841
543259481479613,39908088374976.7,519216593526505
555577183709267,42955136389446.4,530161484832689
568221203474217,46246178356464.2,541337090347927
581204828010895,49806016877567.4,552748273441328
594541990000000,53662590139093.6,564400000000001
609159173455614,58136050550896.1,577095836402291
624196354590531,63013501941026.8,590077257960419
639681464570552,68326604000244.2,603350688739613
655644347891959,74108515791605.8,616922697310570
672116890000001,80393768435992.8,630800000000001
687392602123004,86538253226631.1,643553747212644
703107788022681,93195226008688,656565354393525
719280327675637,100373817930681,669840035050650
735928946550769,108076156649187,683383108100657
753073260000003,116295643107411,697200000000001
773175067323664,126304820848715,713238066074796
793969841273802,137107230087903,729645064397753
815499539570760,148747126634026,746429481715537
837808920000004,161268097380696,763600000000001
858981945807315,173554079125266,779684611813947
880876399331686,186667030706267,796108032869913
903514869361262,200674344918783,812877399908515
926920600000000,215651528282850,830000000000000
949230553280865,230407337982284,846124033933868
972255453532581,246095324140597,862561302169302
996034002836957,262732071523530,879317889767156
1.02060721000001E+015,280326963413179,896400000000002
1.04417502903439E+015,297552807647000,912557852021233
1.06849417992034E+015,315686984078857,929006953687645
1.09358431559402E+015,334762897665322,945752554852731
1.11946548E+015,354813842262963,962800000000000
1.15282907900605E+015,381166927594800,984443162513766
1.18754970603457E+015,409158664577571,1.00657285024939E+015
1.22369432E+015,438911931286915,1.0292E+015
1.25895090458572E+015,468476712017635,1.0508737073677E+015
1.29560229656294E+015,499734235220901,1.07300383680211E+015
1.33369155E+015,532821464030330,1.0956E+015
1.37092100684984E+015,565721208581727,1.11730066797049E+015
1.40956175566575E+015,600392304281097,1.13943116342397E+015
1.44965608E+015,636942907583793,1.162E+015
1.48892282098228E+015,673294912266336,1.18372464035722E+015
1.5296192086679E+015,711472511336308,1.20585544250329E+015
1.57178682E+015,751476495492605,1.2284E+015
1.61315555842605E+015,791093242335304,1.25014609532704E+015
1.65597386787845E+015,832458133713407,1.27227715700214E+015
1.70028268000001E+015,875621293575593,1.2948E+015
1.74381836968446E+015,918370522603202,1.31656540969891E+015
1.78882488507467E+015,962841398680582,1.33869669293763E+015
1.83534257E+015,1.00897683474214E+015,1.3612E+015
1.88109689855276E+015,1.05450186933865E+015,1.38298288865034E+015
1.92834376879353E+015,1.10159590295797E+015,1.40511436254748E+015
1.9771654E+015,1.1501414841752E+015,1.4276E+015
2.05006870753591E+015,1.22212871196358E+015,1.46042267854207E+015
2.1263479E+015,1.29711290642182E+015,1.494E+015
2.20233317714216E+015,1.37156880666445E+015,1.52683908778889E+015
2.28149770000002E+015,1.44888993375554E+015,1.5604E+015
2.36047074250681E+015,1.52573829046164E+015,1.59325412913321E+015
2.44261480000001E+015,1.60567279972163E+015,1.6268E+015
2.52456952679485E+015,1.68581861503998E+015,1.65966796679336E+015
2.6096992E+015,1.76926360622775E+015,1.6932E+015
